,cod_ibge,subfuncao,an_referencia,total,total_percent
16568,3112307,361,,151944633.87000003,0.022175259794846077
16569,3117405,481,,765750.0,0.0004243774016310396
16570,3159407,542,,3430000.0,0.007109179043493356
16571,3116803,362,,11000.0,5.443434068183035e-06
16572,3144359,541,,1908000.0,0.0009215916945828195
16573,3144003,812,,15013255.1,0.005924229482990194
16574,3144300,242,,421200.0,7.403354953460363e-05
16575,3119500,301,,24450942.880000006,0.026848223929460128
16576,3135803,606,,9340926.03,0.0016674418760986797
16577,3105004,451,,925458.0399999998,0.0008661457317053547
16578,3119401,367,,14031347.69,0.0013123629749447038
16579,3121605,242,,66000.0,1.1085659395935601e-05
16580,3140308,306,,2174232.82,0.0014465357254597024
16581,3139706,511,,3718913.5400000005,0.002624611001511415
16582,3135605,452,,14484674.399999999,0.006940658311354041
16583,3105509,606,,3674451.56,0.004354025330962935
16584,3120805,304,,55000.0,4.090116897550739e-05
16585,3138609,606,,780.0,5.836416686216794e-07
16586,3118908,062,,606109.7600000001,0.0005266377198498861
16587,3118007,608,,110000.0,6.721347541933164e-06
16588,3111408,124,,2052138.9200000004,0.0005962669491481936
16589,3103504,365,,94175152.19999999,0.006558412711632171
16590,3105202,604,,550000.0,0.0003757106796278803
16591,3102852,451,,17300935.839999996,0.007436201049777067
16592,3124302,272,,77474795.47999999,0.012482777332979715
16593,3115805,606,,5284530.559999999,0.0016434385982241177
16594,3100807,244,,26293496.599999987,0.010375412042963439
16595,3106804,482,,662930.0,0.001195168440464796
16596,3129608,,,1664244181.6100001,0.8254610822122996
16597,3161601,271,,4981749.05,0.003948127856984833
16598,3161650,182,,5284172.0,0.004307367601722985
16599,3146255,305,,2917893.9899999993,0.0015722318605120322
16600,3138658,512,,3272509.58,0.0013582016387324557
16601,3123809,365,,12003504.530000001,0.005975182837411045
16602,3116605,512,,2960600.0,0.0011891926775221581
16603,3115607,452,,59573074.97999999,0.04072005005921347
16604,3145000,241,,1001330.0,0.00033838592846586373
16605,3148608,451,,12559029.640000004,0.0033619276005253987
16606,3159001,541,,277000.0,0.00014690802249735355
16607,3142908,812,,1830511.6400000001,0.00040412536616131
16608,3125002,243,,1071015.0,0.001960421716337663
16609,3135506,365,,36304429.96,0.0164699203022841
16610,3133709,451,,68903268.39,0.020878685884890974
16611,3160504,031,,8612800.8,0.008781296477866286
16612,3119104,391,,3142920.0,0.0008715535616133026
16613,3147709,452,,22988029.47,0.01031007939254946
16614,3139706,365,,19214360.319999997,0.013560471610984635
16615,3135100,302,,984650066.0499992,0.052295487414076705
16616,3146107,129,,20355988.299999997,0.0015738223580956626
16617,3131802,303,,2248078.6799999997,0.0014509686605318512
16618,3109204,122,,61843910.23999997,0.039092503288011296
16619,3162906,451,,48002684.81,0.02556514901945731
16620,3123205,031,,19310000.0,0.01144057424651724
16621,3119104,031,,18644863.49,0.005170350241337142
16622,3146552,303,,2628918.64,0.0012222721531060258
16623,3109451,129,,3195243.54,0.00165226310295749
16624,3164001,999,,2640000.0,0.0022898460322097096
16625,3160009,367,,180000.0,0.0001773575222447196
16626,3128501,392,,6999420.0,0.012168276738427006
16627,3162658,512,,5513927.2,0.0032609227982376165
16628,3145455,482,,662547.0,0.000269472703442024
16629,3123528,302,,27556993.900000013,0.017766275297834557
16630,3141702,722,,196400.18,0.0002543994602584964
16631,3144904,306,,2197186.15,0.0016050639674322158
16632,3116605,303,,11827021.49,0.004750593579951768
16633,3127339,243,,1811492.44,0.00102178451264997
16634,3132503,782,,40546611.81000001,0.005359664612405906
16635,3133204,301,,127136771.14999998,0.07235370873268751
16636,3133303,602,,16960284.300000004,0.006355530926305455
16637,3143708,272,,19696617.879999995,0.011310883673698716
16638,3142908,,,3800594080.410001,0.839064030412939
16639,3110608,367,,3741212.0,0.0004696325530154576
16640,3131307,122,,1808736055.1399999,0.053610402426076835
16641,3134608,244,,23276185.48999998,0.007176324194909279
16642,3160405,813,,27187244.32000001,0.008179423382649396
16643,3131505,243,,7093986.319999998,0.0030489671429653107
16644,3104304,305,,4482068.92,0.0014763832578373987
16645,3125200,301,,44551600.260000005,0.03497663021093416
16646,3165305,392,,13444164.600000001,0.008598333100583834
16647,3134103,061,,2200000.0,0.0009819289363579558
16648,3146107,272,,21429062.32,0.0016567870297037515
16649,3112307,181,,1253951.3199999998,0.0001830054512808979
16650,3102803,303,,4157978.88,0.004229190326576635
16651,3142700,367,,239999.92000000004,0.0001063790347802037
16652,3147303,122,,207412341.6699998,0.048127962911762
16653,3147105,811,,9528099.649999999,0.0005354798524614592
16654,3145505,244,,9180456.509999994,0.00969597360898376
16655,3137106,606,,4275981.510000001,0.003620640127508527
16656,3139607,243,,4657278.880000001,0.0014945769584329663
16657,3141405,305,,8295347.0,0.0018660657230528197
16658,3127503,511,,2462445.0,0.0020652621179023424
16659,3113503,752,,3067640.3200000003,0.0017613883767514866
16660,3107000,541,,11495.0,5.112128610649626e-06
16661,3165503,812,,1694762.2100000002,0.0014976278925643808
16662,3123601,304,,1656700.0,0.0003130848493012204
16663,3126752,304,,555927.8400000001,0.0006420070818511445
16664,3131604,303,,1658309.4400000002,0.0009266841097977661
16665,3146305,128,,2257000.0,0.0007644624066507483
16666,3159704,846,,13781855.250000004,0.009324700091735878
16667,3104502,306,,10985328.979999999,0.0025524016204352554
16668,3145356,365,,29377613.019999996,0.017432229976081324
16669,3112109,365,,15846023.11,0.010404367837075061
16670,3113503,541,,6177321.6,0.003546915977977462
16671,3131109,062,,1587002.0,0.0017507082890866046
16672,3131208,244,,4253575.49,0.0015954003129247556
16673,3147709,301,,122759617.74000001,0.05505741180426733
16674,3111309,124,,2593296.2800000003,0.0010297748409553854
16675,3140308,541,,4951483.92,0.0032942646796764166
16676,3128204,303,,378652.41,0.00013586369402309172
16677,3129806,451,,432849070.99,0.025001186587395228
16678,3163904,242,,0.0,0.0
16679,3102100,304,,129800.0,0.00014893531832427747
16680,3109501,451,,34766729.73999999,0.013440267272704544
16681,3137304,,,402238686.96999997,0.5568847351787676
16682,3136603,542,,3702610.850000001,0.0019339684625968208
16683,3140100,031,,10224348.579999998,0.006944904096009086
16684,3160306,304,,2787527.960000001,0.0013649063943698434
16685,3124500,782,,7625832.279999999,0.0038535209549038366
16686,3133303,606,,4697414.25,0.001760263036365666
16687,3114501,722,,87400.0,4.6521784552586136e-05
16688,3113206,305,,18855583.18,0.003294892198633334
16689,3107505,365,,11601177.410000002,0.01732074955552837
16690,3111507,122,,179865009.92000008,0.06796207418122165
16691,3141801,482,,5793654.950000003,0.0010515769749405777
16692,3165701,451,,7634325.34,0.007319084388368915
16693,3117836,452,,24231984.220000006,0.016188246948811744
16694,3140852,782,,1894398.0,0.0011179774206895364
16695,3113008,153,,334216.5,0.00010533968855237785
16696,3101706,031,,15271000.0,0.003134045431428982
16697,3143609,543,,659820.0,0.000389526464158405
16698,3147105,782,,11256094.379999999,0.0006325932745565544
16699,3164209,606,,4232714.88,0.0032134484270216167
16700,3139409,,,6542763972.569997,0.6738652929359935
16701,3161700,392,,1393290.7999999998,0.0008123699594602821
16702,3129806,367,,22005975.68,0.001271056220023797
16703,3125903,782,,24482042.41999999,0.01690402986243212
16704,3162955,367,,9071861.52,0.0036327049874382623
16705,3101300,365,,797348.91,0.0017646224025463946
16706,3140555,,,1741099312.05,0.8275797958096882
16707,3144201,181,,865766.2,0.0007869531102657416
16708,3118700,272,,4225250.88,0.002677477438889538
16709,3122207,129,,1138080.0100000002,0.000990793322757492
16710,3108552,304,,3359919.5200000005,0.001486731654901452
16711,3144805,127,,2214251.0,0.00012577766761638168
16712,3116001,605,,316369.52,0.0003052927582197784
16713,3123700,452,,25430633.07999999,0.011870596137798232
16714,3124500,243,,1411034.24,0.0007130303699685892
16715,3121407,722,,190611.48,0.0001389987724725106
16716,3162005,541,,2363971.3,0.0005575357756739394
16717,3134806,272,,4169000.0,0.0023866781672861707
16718,3108909,752,,12841522.080000002,0.003703924754734074
16719,3126208,691,,750000.0,0.0004982669466211693
16720,3120805,606,,8214672.879999998,0.006108904064425415
16721,3115458,361,,93251936.03000008,0.05856408994112672
16722,3158409,306,,2062094.2799999998,0.0041604089699922965
16723,3159605,813,,11077146.789999997,0.00143558876103752
16724,3124906,391,,33000.0,3.578446294445748e-05
16725,3125606,544,,270000.0,0.0002762392402128488
16726,3164803,,,861922133.1700003,0.7689191141426707
16727,3121308,122,,108583663.45000017,0.06992828608990605
16728,3162807,605,,3624931.2000000007,0.0008378812523206769
16729,3131901,451,,914108247.2399997,0.07089184453910947
16730,3134905,391,,102611.34,1.3933958684664674e-05
16731,3111408,782,,3263280.0,0.0009481746049708549
16732,3139607,364,,5125725.0,0.0016449069677063905
16733,3165701,241,,33000.0,3.1637345025195665e-05
16734,3126604,,,1767004981.7900033,0.8563195868754762
16735,3133600,122,,101675204.66,0.07387167757620007
16736,3107604,451,,6915338.149999999,0.0036296220167335927
16737,3116704,604,,56640.0,7.707077278783683e-05
16738,3140407,304,,1127095.0,0.0009135614167102794
16739,3101102,782,,38429754.75999999,0.00939279698382572
16740,3115706,482,,1760000.0,0.0011559988882309938
16741,3118304,301,,427069930.97,0.05727776029944052
16742,3124302,243,,6597568.4399999995,0.0010630034873325275
16743,3147501,451,,5019063.12,0.007883760521092536
16744,3138401,303,,13348811.359999998,0.001486019694494621
16745,3164209,541,,4588173.0,0.0034833098207061497
16746,3134608,541,,3998667.5599999996,0.0012328366591920846
16747,3133402,181,,3993388.04,0.00297369157543732
16748,3101003,061,,4307629.2,0.0015329972694199303
16749,3113800,243,,1373186.96,0.0015250800835469517
16750,3108503,302,,13925339.930000005,0.00751940088937623
16751,3124104,031,,55025118.12,0.007454433718906239
16752,3110400,392,,2298680.0,0.0027393760228583072
16753,3161056,332,,1471617.64,0.0010120019466393804
16754,3111903,695,,3923503.8000000007,0.001548214343509294
16755,3138658,243,,1339146.48,0.0005557908691099384
16756,3128402,782,,19162948.04,0.02013820166615007
16757,3118809,124,,494608.0,8.961748905722581e-05
16758,3110400,122,,32103763.07000001,0.03825860006502951
16759,3106101,661,,564000.0,0.0008519635137739419
16760,3125507,243,,2277244.289999999,0.001453421864629783
16761,3128204,846,,7558678.13,0.002712117777550538
16762,3146206,303,,4638743.540000001,0.0035016151066311445
16763,3162500,511,,11199266.04,0.000642588661485104
16764,3165305,606,,14318252.36,0.009157363575383522
16765,3144300,541,,8735065.339999998,0.0015353463735443711
16766,3107000,481,,120122.75,5.342174398128859e-05
16767,3136900,812,,7158291.56,0.0024538674540608395
16768,3108909,122,,104022748.20999998,0.030003642072193398
16769,3115003,482,,7559400.0,0.004179944983007531
16770,3115474,,,1599740508.2600021,0.8350990256279373
16771,3126950,306,,2945000.0,0.0019401458797767448
16772,3126950,512,,2727486.9899999998,0.0017968497948363921
16773,3122207,541,,221604.50999999998,0.0001929251606843932
16774,3159100,181,,388441.44000000006,0.00024672742211391394
16775,3117702,606,,3066216.3200000003,0.0012654915289530444
16776,3143708,544,,694000.0,0.00039853305361209096
16777,3119203,128,,417400.0,0.0001958879197229159
16778,3164100,306,,2337800.0,0.0014061151823670276
16779,3125200,391,,4591022.239999999,0.003604325910663811
16780,3116308,,,228244522.0,0.459339295314086
16781,3127602,361,,63810239.079999976,0.024885840664222048
16782,3122900,122,,55603721.76999998,0.08484670792601054
16783,3142106,241,,1670100.0,0.0014321097079117674
16784,3132602,812,,1761308.36,0.0013760140295541424
16785,3162708,242,,14210050.599999998,0.00454108045053854
16786,3146404,124,,220965.0,0.0001113857124778716
16787,3115458,122,,96245668.88999999,0.06044421434322318
16788,3128907,123,,49615739.91,0.017882022629710285
16789,3122009,,,3315723470.76,0.8063570908273677
16790,3112604,482,,22000.0,9.013915013714723e-06
16791,3107000,301,,9804424.129999997,0.004360285089683911
16792,3110202,843,,845870.2600000001,0.0014414388994307005
16793,3120003,542,,6144903.839999999,0.0027251193657421026
16794,3119500,062,,1930198.2000000002,0.002119443563226747
16795,3121506,812,,1348665.32,0.0015774263137469983
16796,3139805,608,,4141606.2,0.004818553556250079
16797,3135100,333,,2933608.3599999994,0.00015580609229392972
16798,3138005,122,,93773557.64999995,0.15855834747214348
16799,3116506,241,,379500.0,0.0004900064399705162
16800,3128204,241,,100000.0,3.5880847562304366e-05
16801,3120003,365,,19189423.73,0.008510055093726912
16802,3161601,782,,18909286.000000004,0.014985957354133148
16803,3139409,605,,8998300.0,0.000926770718131859
16804,3148004,127,,299609487.5,0.007606682903684844
16805,3162807,304,,976264.0,0.0002256576077680021
16806,3115102,543,,3941000.0,0.0009092396146562501
16807,3122603,062,,4208671.049999997,0.0039964595389284105
16808,3165560,608,,7480226.720000001,0.004628632742600251
16809,3164001,605,,23945669.519999996,0.020769657704157948
16810,3133808,542,,2514820.0,0.00022544922865929895
16811,3133808,,,6377082678.370001,0.5716943443010207
16812,3101805,241,,664301.8300000001,0.0005037915543357117
16813,3158607,843,,254672.68,0.00033865850779843924
16814,3131307,127,,2717000.0,8.053107747684966e-05
16815,3102209,131,,709404.0,0.0005211687269935044
16816,3131000,391,,1116992.0,0.0006573069041214689
16817,3159407,306,,1388140.23,0.0028771246159026375
16818,3117603,364,,5169379.76,0.0018629314174901511
16819,3115805,812,,10133267.559999999,0.0031513495560590203
16820,3142403,131,,83600.0,4.468506163617678e-05
16821,3102803,366,,440843.0,0.0004483930786918821
16822,3132602,241,,2868322.08,0.0022408633905308434
16823,3147402,306,,8403632.12,0.0028183682523644877
16824,3100302,451,,32452515.45999999,0.014085302734304112
16825,3119807,782,,30546154.04,0.02291838452126162
16826,3129806,127,,6000.0,3.465575637745493e-07
16827,3126802,752,,869704.0,0.0006834678798854306
16828,3134509,843,,2616000.0,0.0018493378890716932
16829,3143807,,,1430105782.6200001,0.8266816856855811
16830,3132602,031,,10357600.0,0.00809182720992137
16831,3145406,129,,604394.81,0.0013084523867500876
16832,3102209,124,,1795913.4699999997,0.0013193806870984474
16833,3162450,153,,864850.81,0.000293905785532271
16834,3104502,181,,779455.5599999999,0.00018110369184421725
16835,3102506,812,,934352.0,0.001590050043360315
16836,3127800,695,,1914321.2999999998,0.0004381583426425301
16837,3133808,334,,22000.0,1.972261645169267e-06
16838,3102209,304,,1104600.0,0.000811502297473689
16839,3143401,303,,45575876.09999999,0.009809728855788699
16840,3148004,812,,21900367.51000001,0.0005560209475099886
16841,3145406,695,,494376.07999999996,0.001070273190843833
16842,3116407,302,,24418759.080000002,0.010861093461908073
16843,3135605,302,,15978337.999999998,0.007656380901549579
16844,3111705,272,,474344.0,0.0007770112101660983
16845,3143906,541,,9776630.100000001,0.0004985455886992198
16846,3120508,301,,110914840.52000001,0.13531018426073682
16847,3107307,302,,168236125.60999998,0.015049371466498814
16848,3117108,452,,10393649.25,0.012753351342586695
16849,3117405,361,,43838218.57000001,0.024295069263950624
16850,3134301,542,,44000.0,3.282312320637838e-05
16851,3132107,361,,175017954.2399999,0.03142097694005575
16852,3145604,272,,147706878.32000002,0.03229800457218247
16853,3135357,605,,265200.0,0.00010948618850088945
16854,3148004,511,,16713.4,4.243308017488808e-07
16855,3143203,695,,1614429.6400000001,0.0003146734460047344
16856,3120805,303,,4217977.840000001,0.0031367313521597395
16857,3135357,361,,73347358.27999997,0.030281005636072215
16858,3135076,361,,44932313.769999966,0.036139702228586486
16859,3103108,243,,3425757.9999999995,0.004272561842290099
16860,3138807,391,,1416362.0,0.0006765494130309387
16861,3143401,242,,625000.0,0.00013452468848685364
16862,3131802,782,,17161374.4,0.011076398992429216
16863,3143302,812,,301202748.20000005,0.008106964867502526
16864,3109253,541,,22000.0,9.485567412499207e-06
16865,3161809,124,,780108.8400000001,0.00038307773344782125
16866,3134806,695,,813560.0,0.000465748594333734
16867,3106655,242,,99000.0,7.498756260660886e-05
16868,3161908,451,,427620135.85,0.02882628383280381
16869,3147808,303,,2812898.830000001,0.006130002584389376
16870,3116704,361,,51662118.31999999,0.07029730548691848
16871,3118403,605,,77000.0,2.9125879994039968e-05
16872,3137908,243,,356000.0,0.00019986343604599103
16873,3116308,391,,1874065.4,0.003771533584532253
16874,3138708,128,,936490.56,0.00042952936541504463
16875,3139300,062,,5706449.2,0.0017245990366166581
16876,3100302,331,,7793999.280000002,0.0033828144849067533
16877,3110301,367,,1965976.0,0.0010436994240174767
16878,3110806,243,,2602133.7199999997,0.0023506670290599986
16879,3115706,272,,18534257.240000002,0.01217362543387912
16880,3162708,302,,131276017.98999989,0.04195164223545652
16881,3105509,,,390501774.23999995,0.46272337219950427
16882,3121902,242,,2831108.0,0.005606404056550787
16883,3165701,304,,1230987.2,0.0011801565687272588
16884,3140001,334,,1079553.3599999999,0.00013011527673650178
16885,3159605,331,,9551000.0,0.0012378014408048984
16886,3159308,368,,8290277.960000001,0.016143378318649464
16887,3135308,305,,7071278.239999998,0.003690528576849322
16888,3147402,843,,10442957.86,0.003502307153993337
16889,3119203,365,,11746258.979999995,0.0055125784286507405
16890,3131505,244,,7625904.439999998,0.0032775834381582616
16891,3109402,392,,14873721.870000001,0.005406993430138447
16892,3133709,361,,391028456.58999985,0.11848727220001083
16893,3125952,482,,1020050.0,0.0009460834360702329
16894,3162252,271,,1680800.0,0.0008867747683975552
16895,3147006,304,,15469180.0,0.0011516583656702637
16896,3138682,122,,81172918.56000006,0.1095911301015452
16897,3125804,392,,5568295.46,0.004438947608746507
16898,3133105,122,,60459798.74999995,0.03085262973613365
16899,3120904,122,,443666680.93000007,0.041968591223966976
16900,3103900,364,,1430000.0,0.0011031850785523359
16901,3144375,031,,11555439.220000003,0.010985001570135582
16902,3101003,031,,8680261.82,0.0030891279286318503
16903,3143450,124,,1077242.48,0.0004969251009209392
16904,3137205,305,,62619474.07999999,0.01251220471223525
16905,3120805,846,,6553680.92,0.00487369474037234
16906,3130200,752,,912450.0,0.0006126207702286524
16907,3111101,812,,43631834.239999995,0.021134909179245882
16908,3103405,272,,39029419.31,0.008834480203831345
16909,3112059,512,,1353000.0,0.0009805343046095432
16910,3128253,544,,124000.0,7.4782514923822e-05
16911,3106101,304,,2273924.2000000007,0.003434929878524114
16912,3100609,451,,23849281.560000002,0.010916837467456511
16913,3161106,366,,1347199.2,0.00033292945793322117
16914,3148301,304,,2171463.2,0.002805913652898477
16915,3135100,453,,187734.12,9.970696847700448e-06
16916,3120870,722,,36000.0,1.6690960313889767e-05
16917,3109105,367,,1710000.0,0.0005744399473337406
16918,3126109,721,,1423742.9300000002,0.00021292411688843133
16919,3138500,999,,110000.0,0.00016140423817039899
16920,3116001,367,,87800.0,8.472593747873227e-05
16921,3137908,244,,51102881.360000014,0.028689880506910757
16922,3121308,362,,140000.0,9.016052453502692e-05
16923,3113602,368,,260043.96000000002,0.00014332441185029336
16924,3158409,302,,9104984.25,0.01836989632954056
16925,3140100,334,,220000.0,0.0001494353297099735
16926,3112653,361,,38912207.15999998,0.04932802669173763
16927,3140159,811,,961256.02,0.0014995390593529727
16928,3120839,241,,144430.28,0.0001285445514723688
16929,3144706,303,,11148619.639999995,0.003785013470050732
16930,3129202,305,,1655829.5,0.0009978639219080658
16931,3127354,302,,9133376.0,0.006160303653898009
16932,3121209,695,,7316608.56,0.005249564984288789
16933,3138682,605,,940500.0,0.001269764099763363
16934,3161106,606,,391800.0,9.682440549121174e-05
16935,3129905,306,,1739425.5199999998,0.0014258123662950206
16936,3143401,482,,2124357.44,0.00045724563656116777
16937,3116001,243,,1564316.2000000002,0.0015095462022570395
16938,3110905,181,,878703.3200000001,0.00021653917109768243
16939,3118304,606,,3174836.0800000005,0.00042580263041986315
16940,3105707,392,,16517984.29,0.01787542032600444
16941,3119005,363,,17709.36,1.4795889422736322e-05
16942,3132909,846,,11581319.530000001,0.0036884162106247454
16943,3142304,365,,3499462.8,0.0031045202990273545
16944,3106309,303,,17558744.0,0.003757325782540132
16945,3109907,301,,61792923.84999998,0.03959017581157031
16946,3132503,451,,1411322.0,0.00018655597206384495
16947,3108305,302,,81021031.89,0.023519490685450777
16948,3139805,811,,2206930.89,0.0025676547153149548
16949,3163409,511,,1782943.5199999998,0.001047961335202682
16950,3147204,364,,4961122.72,0.0022803278411632935
16951,3106804,481,,1430000.0,0.0025780864795146674
16952,3106705,306,,379451897.9699999,0.005123542637812871
16953,3135456,129,,777581.3599999999,0.0004214771499461161
16954,3115458,031,,5121000.0,0.003216090918391517
16955,3136801,721,,214035.68000000002,0.00012377313241764167
16956,3101805,722,,150162.0,0.00011387948063030194
16957,3140209,452,,4281567.36,0.008204789760552335
16958,3102100,722,,4400.0,5.048654858450084e-06
16959,3115706,606,,1080000.0,0.0007093629541417462
16960,3141603,243,,2331204.0,0.002416382718193767
16961,3125507,122,,35262683.100000024,0.022505953730177622
16962,3132701,031,,15093000.0,0.0035885177898326882
16963,3136009,361,,137499887.54999998,0.05634226039629086
16964,3159407,241,,11000.0,2.2799116466013676e-05
16965,3138401,661,,4521617.68,0.0005033566466891085
16966,3113701,304,,2120596.9599999995,0.0010064487223955473
16967,3136009,811,,3600.0,1.4751440240479464e-06
16968,3114303,305,,16747888.600000001,0.0022221989129266586
16969,3132800,301,,66055447.46999999,0.08140667456566955
16970,3137205,544,,825000.0,0.00016484598504302997
16971,3163904,243,,2137576.17,0.0013225846808509272
16972,3142908,813,,740000.0,0.00016337113866119387
16973,3135100,,,14932921337.869999,0.7930984080595428
16974,3110905,608,,2481818.9200000004,0.0006115955175307014
16975,3160504,244,,6252202.81,0.006374517162217277
16976,3122470,391,,202000.0,0.0002503526550847126
16977,3138625,601,,9643333.96,0.0075572261818220195
16978,3131802,606,,2527487.0,0.0016313060835137976
16979,3108008,301,,189073059.10000017,0.05313702718487577
16980,3111408,361,,118308393.48000008,0.03437554063783541
16981,3148756,,,1730125163.7700033,0.813986312049318
16982,3127008,241,,10210800.0,0.002891490045460104
16983,3120904,242,,5843680.0,0.0005527821396224389
16984,3160959,129,,100000.0,4.486660163159526e-05
16985,3136306,367,,6032644.4,0.0006725821830594629
16986,3125903,272,,28323167.480000008,0.019556197994717247
16987,3136553,244,,10313555.0,0.009709735556581209
16988,3120508,606,,3097000.0,0.0037781746670765702
16989,3125507,124,,682556.68,0.0004356330179056524
16990,3146503,121,,11449449.919999998,0.005780537620546986
16991,3112109,392,,10750465.469999993,0.007058666795649648
16992,3104007,843,,109260085.92,0.0032015498091573676
16993,3111606,811,,6906886.0,0.002727144744188312
16994,3145059,608,,2866028.59,0.0013720843273165226
16995,3137205,691,,777865.08,0.00015542780041597008
16996,3140902,031,,20984589.42,0.005322402195808034
16997,3144375,361,,38928600.57999999,0.03700687878262067
16998,3162609,367,,2200000.0,0.001608270685458233
16999,3133006,122,,197121536.1600002,0.08347662407211047
17000,3164803,123,,2104873.6,0.001877753780311702
17001,3144201,241,,439274.4,0.00039928603743148846
17002,3120201,244,,400343.04,0.00015493196436932826
17003,3146107,243,,28121555.03999999,0.00217421681591209
17004,3101003,124,,1229250.0,0.0004374649734091433
17005,3129400,452,,4677139.5600000005,0.008740512604095977
17006,3119104,661,,550000.0,0.00015251882290586984
17007,3123908,122,,51139599.35999999,0.01822017027428303
17008,3116001,123,,3719807.8599999994,0.003589569569239827
17009,3123908,123,,25913262.8,0.009232455210580756
17010,3146404,243,,1298753.0899999999,0.0006546853042902147
17011,3139706,272,,2090000.0,0.0014750106272056157
17012,3105608,124,,8295562.180000003,0.0006253006313268189
17013,3145109,272,,5069800.0,0.0013760994259526184
17014,3147204,031,,21548556.44,0.009904567163581592
17015,3105509,782,,22679552.4,0.026874036582618936
17016,3135704,121,,3228013.8,0.002681003352173143
17017,3159803,303,,6873239.160000001,0.001316092684044135
17018,3116803,303,,5279528.859999999,0.00261261520549814
17019,3162609,331,,2555912.24,0.001868453968270858
17020,3123809,512,,5435970.0,0.002705952629709327
17021,3106309,601,,21348412.2,0.004568261805932947
17022,3105202,062,,4502042.48,0.0030753917088625236
17023,3140308,451,,12629767.080000002,0.00840269225880551
17024,3104106,125,,3830497.079999999,0.0011505414379975362
17025,3145604,606,,38186808.82,0.008350035826993828
17026,3128253,482,,338700.0,0.00020426482100563314
17027,3140506,122,,190557102.42999992,0.07064805191800322
17028,3135050,241,,160600.0,2.279882754399625e-05
17029,3101607,182,,11025598.8,0.0012655403229698558
17030,3106804,129,,334992.72,0.0006039441973201697
17031,3118007,361,,711904896.4000001,0.043499638413712044
17032,3133006,661,,1122384.0,0.0004753048756504351
17033,3158706,122,,44549465.349999994,0.07712615205112569
17034,3165602,451,,11479360.129999999,0.025525173291298865
17035,3165305,305,,1785191.64,0.001141734933020497
17036,3118007,123,,124799146.55999997,0.007625622154240114
17037,3160009,452,,7189723.360000001,0.007084175115303224
17038,3115805,123,,4474825.52,0.0013916280540700117
17039,3119906,243,,1315532.28,0.0010246614023655628
17040,3145901,367,,4817410.52,0.0010045929493128895
17041,3164704,451,,10844027.96,0.0006753996986303537
17042,3116605,845,,1312514.06,0.0005272012799084235
17043,3165560,391,,455128.0,0.0002816252022471007
17044,3106002,305,,3338371.829999999,0.0018872401838711222
17045,3142254,361,,47491573.22999999,0.025817904066522533
17046,3101300,451,,890356.0,0.001970457505035779
17047,3138708,391,,220000.0,0.00010090487232600594
17048,3102407,752,,6819731.229999999,0.002202284939429357
17049,3165305,542,,2515713.8800000004,0.0016089468233676778
17050,3135506,305,,2991920.0,0.0013573187626166447
17051,3164506,722,,188700.0,0.00012796520491171806
17052,3107109,843,,105488773.10000002,0.021104928149875142
17053,3100104,031,,14449599.999999996,0.026993330768549706
17054,3109501,181,,1715269.5199999998,0.0006630960394011345
17055,3165503,301,,75118499.89000002,0.06638073472434719
17056,3131604,999,,1100000.0,0.0006146937936851777
17057,3116308,392,,809515.0,0.0016291389882565608
17058,3119807,306,,3113223.7200000007,0.002335811514020393
17059,3164308,244,,7236329.039999999,0.005346897296848936
17060,3144904,303,,5319253.949999999,0.003885762182128485
17061,3161502,,,1704963989.1,0.7987291955473219
17062,3161809,695,,1170735.0,0.0005748973569739767
17063,3105509,122,,31322491.35999998,0.03711544936254584
17064,3129707,571,,15450.0,4.417387781438616e-06
17065,3128600,183,,22024.800000000003,9.23944074326247e-06
17066,3135506,123,,8881875.200000001,0.0040293643734389505
17067,3130101,366,,138585.6,4.03289364080256e-05
17068,3110202,305,,1668881.3599999999,0.002843923737002895
17069,3118106,124,,449840.0,0.00048732100500534367
17070,3122108,365,,13488686.999999996,0.012432731546576849
17071,3106705,781,,3804406.0999999996,5.1368927047629234e-05
17072,3107505,812,,9170373.140000002,0.013691518617047364
17073,3161601,361,,51841549.31999999,0.04108538245609644
17074,3140605,782,,15539928.41,0.008683312935129353
17075,3105301,305,,1114931.6399999997,0.0015240555778972694
17076,3124609,302,,2019866.7900000007,0.0044594097913422314
17077,3144409,365,,24245330.700000007,0.01575995539455217
17078,3115102,512,,7849180.2,0.0018109072774461984
17079,3127701,122,,3370649853.2999973,0.04563602210266978
17080,3139102,813,,478900.0,0.0007817249287300196
17081,3144607,451,,71613112.41000003,0.028252231407432677
17082,3142601,301,,79884539.88,0.08515989109461676
17083,3145505,782,,4976064.36,0.0052554890553220095
17084,3145901,364,,2689253.2799999993,0.0005608002209462027
17085,3121605,062,,4945452.68,0.0008306606661999529
17086,3109204,131,,655379.34,0.0004142755350432816
17087,3133006,243,,3272552.920000001,0.0013858540024626765
17088,3128253,392,,5253763.040000001,0.0031684646205243907
17089,3115805,129,,3340798.88,0.0010389565858231887
17090,3147709,606,,1173000.0,0.0005260878555616588
17091,3127388,,,229855945.00000003,0.4889809093750018
17092,3115003,092,,3056575.0,0.001690122937857005
17093,3131208,511,,10488751.34,0.0039340449486241396
17094,3122702,363,,574100.0,0.00035540156939768014
17095,3122454,301,,70775733.00000001,0.0247990253091394
17096,3121100,366,,7700.0,4.729382666568198e-06
